movie_freebase_id,topic,mood,target_audience,temporal_setting,location_setting
/m/09gpxd5,['Documentary' 'Science Fiction'],['Dark'],['Adults'],['Future'],['Real']
/m/0kvfb5,['Drama' 'Mystery'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0522hzc,['Adventure' 'Fantasy'],['Exciting' 'Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0h7n1lj,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/03qchzn,['Adventure' 'Science Fiction'],['Exciting' 'Inspirational'],['Children'],['Future'],['Fictional']
/m/080f83w,['Romance' 'Drama'],['Dramatic'],['Adults'],['Historical'],['Real']
/m/033mlr,['Fantasy' 'Adventure' 'Romance'],['Inspirational'],['Children'],['Fictional'],['Real']
/m/059t_2,['Drama' 'Documentary'],['Inspirational' 'Real'],['Families'],['Past'],['Real']
/m/0126nh,['Science Fiction'],['Mysterious' 'Dramatic'],['Adults'],['Future'],['Fictional']
/m/051_cn7,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/01ffx4,['Mystery' 'Drama'],['Dramatic'],['Adults'],['Historical'],['Real']
/m/0hgm3zh,['Conflict' 'Drama'],['Dramatic'],['Adults'],['Past'],['Real']
/m/043lnx9,['Biography' 'Documentary'],['Inspirational'],['Adults'],['Past'],['Real']
/m/0b6qvj,['Adventure' 'Science Fiction'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/09txzv,['Adventure' 'Drama'],['Dark' 'Inspirational'],['Children'],['Past'],['Fictional']
/m/0j62vjz,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/02vzjyx,['Romance' 'Tragedy'],['Dramatic'],['Adults'],['Past'],['Fictional']
/m/04n1drd,['Documentary'],['Exciting'],['Adults'],['Modern'],['Real']
/m/0cm8yfg,['Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/02qh4yp,['Comedy' 'Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/05zhtt2,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0234j5,['Drama' 'Crime'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0kv85w,['Adventure' 'Action'],['Exciting'],['Teenagers'],['Fictional'],['Fictional']
/m/02qzjdw,['Comedy' 'Romance'],['Lighthearted' 'Romantic'],['Adults'],['Modern'],['Real']
/m/0blb_9,['Romance' 'Comedy' 'Fantasy'],['Lighthearted' 'Romantic'],['Adults'],['Fictional'],['Fictional']
/m/06rd7f,['Adventure' 'Comedy' 'Fantasy'],['Lighthearted' 'Exciting'],['Families'],['Fictional'],['Fictional']
/m/03gyvwg,['Action' 'Adventure' 'Drama'],['Dramatic' 'Exciting' 'Inspirational'],['Teenagers'],['Past'],['Fictional']
/m/0bn5k4,['Romance' 'Comedy' 'Fantasy'],['Lighthearted' 'Romantic'],['Adults'],['Fictional'],['Fictional']
/m/0288xkq,['Romance' 'Comedy' 'Drama'],['Lighthearted' 'Romantic'],['Families'],['Past'],['Fictional']
/m/05b613v,['Mystery' 'Drama'],['Dark'],['Teenagers'],['Modern'],['Fictional']
/m/02w5v42,['Drama' 'Historical'],['Dramatic'],['Adults'],['Past'],['Real']
/m/0fphnj6,['Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/02rg0ky,['Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Past'],['Fictional']
/m/02rnb3n,['Romance'],['Romantic'],['Children'],['Fictional'],['Fictional']
/m/077vh8,['Drama' 'Mystery'],['Dramatic' 'Dark'],['Adults'],['Modern'],['Fictional']
/m/051wlxt,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/07c6yg,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0dtwtb,['Adventure' 'Fantasy'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/0hzrf5x,['Mystery' 'Drama'],['Dark' 'Romantic'],['Adults'],['Modern'],['Fictional']
/m/0dyk6w,['Drama' 'Music'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0h1wgj,['Comedy'],['Lighthearted'],['Families'],['Modern'],['Real']
/m/04t3z2,['Comedy' 'Drama' 'Fantasy' 'Horror'],['Dark' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/0cp0nwg,['Adventure' 'Fantasy'],['Fantastical'],['Teenagers'],['Fictional'],['Fictional']
/m/0b1fhv,['Adventure' 'Science Fiction'],['Exciting' 'Fantastical'],['Children'],['Future'],['Fictional']
/m/03gqqq6,['Horror' 'Tragedy'],['Dark'],['Adults'],['Modern'],['Fictional']
/m/0521cz3,['Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/024j4p,['Drama' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/06w57v5,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0bz7r9,['Drama'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/07kh57f,['Romance' 'Conflict' 'Mystery' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0h2mkmw,['Adventure' 'Fantasy' 'Drama'],['Inspirational'],['Families'],['Fictional'],['Fictional']
/m/0cs1n3x,['Conflict' 'Action' 'Drama'],['Exciting' 'Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/05f3zbl,['Historical'],['Dramatic'],['Adults'],['Past'],['Real']
/m/09v458q,['Conflict' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0d7z7_,['Romance' 'Drama'],['Dramatic' 'Romantic'],['Adults'],['Modern'],['Real']
/m/08ssfs,['Drama' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/02rkkwm,['Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/055_0j7,['Biography'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0hntth3,['Drama'],['Dramatic'],['Adults'],['Modern'],['Fictional']
/m/0dgs1b4,['Conflict' 'Adventure' 'Comedy'],['Lighthearted' 'Inspirational'],['Families'],['Modern'],['Fictional']
/m/06tfrp,['Adventure' 'Comedy' 'Fantasy'],['Lighthearted'],['Families'],['Modern'],['Fictional']
/m/02z15lj,['Mystery' 'Horror'],['Dark' 'Dramatic'],['Adults'],['Past'],['Fictional']
/m/05sswy,['Conflict' 'Adventure' 'Comedy'],['Lighthearted' 'Inspirational'],['Families'],['Modern'],['Real']
/m/041td_,['Drama' 'Comedy'],['Dramatic' 'Inspirational'],['Adults'],['Past'],['Real']
/m/0g57pmt,['Romance' 'Action' 'Drama'],['Dramatic'],['Adults'],['Past'],['Real']
/m/0404_xt,['Adventure' 'Fantasy'],['Exciting' 'Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0kv2qb,['Historical' 'Drama'],['Dramatic'],['Adults'],['Past'],['Real']
/m/02wbw3c,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted'],['Teenagers'],['Fictional'],['Fictional']
/m/07k87wy,['Inspirational' 'Documentary'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0czcycf,['Comedy' 'Romance'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0glpwch,['Horror' 'Mystery'],['Dark'],['Adults'],['Past'],['Real']
/m/0glykv,['Adventure' 'Fantasy'],['Exciting'],['Adults'],['Past'],['Real']
/m/0dh_gg,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/09vq_w4,['Mystery' 'Comedy' 'Drama'],['Lighthearted' 'Dark'],['Families'],['Modern'],['Fictional']
/m/05224x9,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/037_84,['War' 'Drama' 'Romance'],['Dramatic'],['Adults'],['Historical'],['Real']
/m/0crvvvh,['Fantasy' 'Adventure' 'Tragedy'],['Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/0j645zn,['Drama' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/02qkbjn,['Drama' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0421jh2,['Adventure' 'Comedy'],['Lighthearted'],['Families'],['Past'],['Fictional']
/m/0cmb9v4,['Fantasy'],['Inspirational'],['Teenagers'],['Past'],['Fictional']
/m/02qkrlb,['Science Fiction' 'Horror'],['Dark'],['Adults'],['Fictional'],['Fictional']
/m/03c45_2,['Romance' 'Historical'],['Romantic'],['Adults'],['Past'],['Real']
/m/02q7sbk,['Historical'],['Dramatic'],['Adults'],['Past'],['Real']
/m/0j66kl5,['Documentary' 'Historical'],['Dark' 'Tragedy'],['Adults'],['Modern'],['Real']
/m/018t08,['Historical' 'Drama'],['Dramatic' 'Tragedy'],['Adults'],['Past'],['Real']
/m/02ptv2m,['Adventure' 'Fantasy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/060g_3,['Fantasy' 'Horror'],['Dark' 'Tragedy'],['Adults'],['Past'],['Real']
/m/05p3r9v,['Documentary' 'Drama'],['Dramatic' 'Inspirational'],['Adults'],['Modern'],['Real']
/m/0gvtq0p,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0flln8,['Adventure' 'Fantasy'],['Exciting' 'Dramatic'],['Teenagers'],['Past'],['Fictional']
/m/0dkfb4,['Adventure' 'Fantasy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/05b_25g,['Historical' 'Documentary'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0c_7bx,['Drama' 'Romance'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/0fqskfp,['Adventure' 'Musical'],['Lighthearted'],['Children'],['Past'],['Fictional']
/m/02jxbw,['Historical' 'Drama'],['Inspirational'],['Adults'],['Past'],['Real']
/m/09rvqck,['Drama' 'Crime'],['Dark'],['Adults'],['Modern'],['Real']
/m/05b0wct,['Drama'],['Inspirational'],['Families'],['Modern'],['Real']
/m/0c1qntp,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0j6243q,['Historical' 'Comedy' 'Drama'],['Lighthearted'],['Adults'],['Modern'],['Real']
/m/0641dn7,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/09qs_s,['Family' 'Adventure' 'Science Fiction'],['Exciting' 'Inspirational'],['Children'],['Modern'],['Real']
/m/042fgh,['Science Fiction' 'Action' 'Adventure'],['Exciting' 'Dramatic'],['Teenagers'],['Modern'],['Real']
/m/07hr8w,['Comedy' 'Adventure'],['Lighthearted'],['Adult'],['Fictional'],['Fictional']
/m/0crc2l,['Comedy' 'Adventure'],['Lighthearted'],['Families'],['Modern'],['Fictional']
/m/0j62cn7,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0ddck0d,['Drama' 'Romance'],['Dramatic'],['Families'],['Modern'],['Real']
/m/064q5tf,['Drama' 'Historical'],['Tragedy'],['Adults'],['Historical'],['Real']
/m/09v937p,['Comedy' 'Drama' 'Crime'],['Dark'],['Adults'],['Modern'],['Real']
/m/02_8t,['Adventure' 'Comedy' 'Drama'],['Lighthearted' 'Inspirational'],['Families'],['Modern'],['Fictional']
/m/03k9dt,['Adventure' 'Drama'],['Dramatic'],['Children'],['Past'],['Fictional']
/m/02vxgrh,['Adventure' 'Fantasy'],['Exciting' 'Dramatic' 'Fantastical'],['Children'],['Modern'],['Fictional']
/m/04f_dt3,['Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/0kv52q,['Drama'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/0b6dfyf,['Romance' 'Conflict' 'Drama'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/047c9tx,['Adventure' 'Science Fiction' 'Action'],['Exciting'],['Families'],['Fictional'],['Fictional']
/m/0gd9gq,['Fantasy' 'Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0gp2zc,['Adventure' 'Science Fiction' 'Drama'],['Exciting' 'Dramatic'],['Families'],['Fictional'],['Fictional']
/m/04j1blj,['Drama' 'Conflict'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/02v_4mk,['Romance' 'Drama' 'Tragedy'],['Dramatic'],['Adults'],['Modern'],['Fictional']
/m/0dgrwkq,['Drama'],['Dark'],['Families'],['Modern'],['Real']
/m/0dhc3w,['Drama' 'Conflict' 'Tragedy'],['Dramatic' 'Dark'],['Adults'],['Modern'],['Real']
/m/05t6js,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0b_slzs,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Fictional']
/m/09ghzzr,['Romance' 'Tragedy' 'Historical'],['Dark' 'Dramatic'],['Adults'],['past'],['real']
/m/0406nzc,['Drama'],['Dark' 'Dramatic'],['Adults'],['past'],['real']
/m/01jrbb,['Adventure' 'Comedy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['real']
/m/0bs0shq,['Drama' 'Tragedy' 'Horror'],['Dark' 'Dramatic'],['Adults'],['modern'],['real']
/m/0b7620s,['Fantasy' 'Horror'],['Dark'],['Adults'],['past'],['fictional']
/m/02pmcp1,['Drama' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/03ntf6n,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0749gc,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/05f80xj,['Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0dq_ll,['Action' 'Science Fiction'],['Exciting'],['Teenagers'],['Past'],['Real']
/m/04jfcsf,['Adventure' 'Fantasy'],['Inspirational'],['Children'],['Fictional'],['Fictional']
/m/0730jr,['Drama' 'Romance'],['Dark' 'Dramatic'],['Adults'],['Present'],['Real']
/m/0kvg6t,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/04f__g6,['Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/02qc9lh,['Drama'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/02qsn8f,['Drama'],['Tragedy'],['Adults'],['Past'],['Real']
/m/0gfjl1f,['Adventure' 'Fantasy'],['Exciting' 'Dramatic'],['Teenagers'],['Fictional'],['Fictional']
/m/06rbc2,['Drama'],['Inspirational'],['Families'],['Past'],['Real']
/m/0d1z82,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/02r6sh,['Drama'],['Inspirational'],['Adults'],['Past'],['Real']
/m/02vqp6z,['Science Fiction' 'Action'],['Exciting' 'Dramatic'],['Teenagers'],['Modern'],['Fictional']
/m/0ch3p_d,['Drama'],['Emotional' 'Inspirational'],['Adults'],['Modern'],['Real']
/m/027gy0k,['Adventure' 'Action'],['Exciting' 'Inspirational'],['Children'],['Modern'],['Fictional']
/m/0fbjb1,['Drama'],['Emotional' 'Inspirational'],['Families'],['Modern'],['Real']
/m/06zpp04,['Romance' 'Conflict'],['Romantic' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/027v_70,['Conflict' 'Drama'],['Tragedy'],['Teenagers'],['Modern'],['Real']
/m/0by1jqy,['Adventure' 'Fantasy'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/0dbg6v,['Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/01r6s5,['Action' 'Comedy'],['Exciting' 'Lighthearted'],['Adults'],['Modern'],['Fictional']
/m/043lvsb,['Drama' 'Inspirational'],['Inspiring'],['Adults'],['Modern'],['Real']
/m/0crrbs8,['Mystery'],['Dark'],['Adults'],['Modern'],['Real']
/m/05zw363,['Inspirational'],['Light-hearted'],['Families'],['Modern'],['Real']
/m/063zzkb,['Adventure' 'Comedy'],['Light-hearted'],['Children'],['Fictional'],['Fictional']
/m/0gg8m13,['Adventure' 'Action'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/0564js,['Adventure'],['Light-hearted'],['Children'],['Fictional'],['Fictional']
/m/0j6201d,['Mystery' 'Romance'],['Mysterious' 'Tragic'],['Adults'],['Modern'],['Fictional']
/m/03b_qmb,['Adventure' 'Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/04gtycx,['Science Fiction' 'Adventure'],['Exciting' 'Dramatic'],['Adults'],['Future'],['Fictional']
/m/0g_08h,['Fantasy' 'Comedy'],['Lighthearted' 'Exciting'],['Children'],['Fictional'],['Fictional']
/m/05f2zry,['Adventure' 'Fantasy'],['Lighthearted' 'Exciting'],['Children'],['Fictional'],['Fictional']
/m/02qcjl,['1.Drama'],['2.Tragedy'],['3.Adults'],['4.Past'],['5.Real']
/m/0b6p7br,['1.Drama'],['2.Romantic'],['3.Adults'],['4.Past'],['5.Real']
/m/0hr2hwx,['1.Historical'],['2.Drama'],['3.Adults'],['4.Past'],['5.Real']
/m/0jvqw,['1.Drama'],['2.Dark'],['3.Adults'],['4.Modern'],['5.Real']
